"","ID","dataset_id","country","site","longitude","latitude","on_farm","variety","nut_response_eval","yield","N_fertilizer","N_splits","P_fertilizer","K_fertilizer","year","planting_date","harvest_date","dif","source","N100","P100","K100","blup_NGA","Ywp","N_base_supply","P_base_supply","K_base_supply","pyear","totalRF"
"762","3.54-7.3","doi_10.34725_DVN_FUZDMU","Nigeria","",3.54,7.3,FALSE,"MM604","NPK",2680,90,NA,40,40,"1982",1982-04-15,1982-10-15,183,"Carob",0.9,0.4,0.4,2559.79587503365,8228,82.0999984741211,8.30000019073486,68.0999984741211,1991,924.304866313934
"763","3.54-7.3","doi_10.34725_DVN_FUZDMU","Nigeria","",3.54,7.3,FALSE,"MM604","NPK",2680,90,NA,40,40,"1982",1982-04-15,1982-10-15,183,"Carob",0.9,0.4,0.4,2559.79587503365,8228,82.0999984741211,8.30000019073486,68.0999984741211,1987,1038.29191923141
"764","3.54-7.3","doi_10.34725_DVN_FUZDMU","Nigeria","",3.54,7.3,FALSE,"MM604","NPK",2680,90,NA,40,40,"1982",1982-04-15,1982-10-15,183,"Carob",0.9,0.4,0.4,2559.79587503365,8228,82.0999984741211,8.30000019073486,68.0999984741211,1986,762.891704440117
"765","3.54-7.3","doi_10.34725_DVN_FUZDMU","Nigeria","",3.54,7.3,FALSE,"MM604","NPK",2680,90,NA,40,40,"1982",1982-04-15,1982-10-15,183,"Carob",0.9,0.4,0.4,2559.79587503365,8228,82.0999984741211,8.30000019073486,68.0999984741211,1982,709.267715811729
"766","3.54-7.3","doi_10.34725_DVN_FUZDMU","Nigeria","",3.54,7.3,FALSE,"MM604","NPK",4210,90,NA,40,40,"1983",1983-04-15,1983-10-15,183,"Carob",0.9,0.4,0.4,2735.74427034174,8228,82.0999984741211,8.30000019073486,68.0999984741211,1985,969.386815786362
"767","3.54-7.3","doi_10.34725_DVN_FUZDMU","Nigeria","",3.54,7.3,FALSE,"MM604","NPK",4210,90,NA,40,40,"1983",1983-04-15,1983-10-15,183,"Carob",0.9,0.4,0.4,2735.74427034174,8228,82.0999984741211,8.30000019073486,68.0999984741211,1984,843.719076275826
"768","3.54-7.3","doi_10.34725_DVN_FUZDMU","Nigeria","",3.54,7.3,FALSE,"MM604","NPK",4210,90,NA,40,40,"1983",1983-04-15,1983-10-15,183,"Carob",0.9,0.4,0.4,2735.74427034174,8228,82.0999984741211,8.30000019073486,68.0999984741211,1989,1010.65459120274
"769","3.54-7.3","doi_10.34725_DVN_FUZDMU","Nigeria","",3.54,7.3,FALSE,"MM604","NPK",4210,90,NA,40,40,"1983",1983-04-15,1983-10-15,183,"Carob",0.9,0.4,0.4,2735.74427034174,8228,82.0999984741211,8.30000019073486,68.0999984741211,1990,839.774003267288
"770","3.54-7.3","doi_10.34725_DVN_FUZDMU","Nigeria","",3.54,7.3,FALSE,"MM604","NPK",4210,90,NA,40,40,"1983",1983-04-15,1983-10-15,183,"Carob",0.9,0.4,0.4,2735.74427034174,8228,82.0999984741211,8.30000019073486,68.0999984741211,1983,698.542940616608
"771","3.54-7.3","doi_10.34725_DVN_FUZDMU","Nigeria","",3.54,7.3,FALSE,"MM604","NPK",4210,90,NA,40,40,"1983",1983-04-15,1983-10-15,183,"Carob",0.9,0.4,0.4,2735.74427034174,8228,82.0999984741211,8.30000019073486,68.0999984741211,1988,1034.00165900588
"772","3.54-7.3","doi_10.34725_DVN_FUZDMU","Nigeria","",3.54,7.3,FALSE,"MM604","NPK",4210,90,NA,40,40,"1983",1983-04-15,1983-10-15,183,"Carob",0.9,0.4,0.4,2735.74427034174,8228,82.0999984741211,8.30000019073486,68.0999984741211,1993,916.182554960251
"773","3.54-7.3","doi_10.34725_DVN_FUZDMU","Nigeria","",3.54,7.3,FALSE,"MM604","NPK",4210,90,NA,40,40,"1983",1983-04-15,1983-10-15,183,"Carob",0.9,0.4,0.4,2735.74427034174,8228,82.0999984741211,8.30000019073486,68.0999984741211,1992,768.865541219711
"774","3.54-7.3","doi_10.34725_DVN_FUZDMU","Nigeria","",3.54,7.3,FALSE,"MM604","NPK",4210,90,NA,40,40,"1983",1983-04-15,1983-10-15,183,"Carob",0.9,0.4,0.4,2735.74427034174,8228,82.0999984741211,8.30000019073486,68.0999984741211,1991,924.304866313934
"775","3.54-7.3","doi_10.34725_DVN_FUZDMU","Nigeria","",3.54,7.3,FALSE,"MM604","NPK",4210,90,NA,40,40,"1983",1983-04-15,1983-10-15,183,"Carob",0.9,0.4,0.4,2735.74427034174,8228,82.0999984741211,8.30000019073486,68.0999984741211,1987,1038.29191923141
"776","3.54-7.3","doi_10.34725_DVN_FUZDMU","Nigeria","",3.54,7.3,FALSE,"MM604","NPK",4210,90,NA,40,40,"1983",1983-04-15,1983-10-15,183,"Carob",0.9,0.4,0.4,2735.74427034174,8228,82.0999984741211,8.30000019073486,68.0999984741211,1986,762.891704440117
"777","3.54-7.3","doi_10.34725_DVN_FUZDMU","Nigeria","",3.54,7.3,FALSE,"MM604","NPK",4210,90,NA,40,40,"1983",1983-04-15,1983-10-15,183,"Carob",0.9,0.4,0.4,2735.74427034174,8228,82.0999984741211,8.30000019073486,68.0999984741211,1982,709.267715811729
"778","3.54-7.3","doi_10.34725_DVN_FUZDMU","Nigeria","",3.54,7.3,FALSE,"MM604","NPK",3570,90,NA,40,40,"1984",1984-04-15,1984-10-15,183,"Carob",0.9,0.4,0.4,2832.32031062197,8228,82.0999984741211,8.30000019073486,68.0999984741211,1985,969.386815786362
"779","3.54-7.3","doi_10.34725_DVN_FUZDMU","Nigeria","",3.54,7.3,FALSE,"MM604","NPK",3570,90,NA,40,40,"1984",1984-04-15,1984-10-15,183,"Carob",0.9,0.4,0.4,2832.32031062197,8228,82.0999984741211,8.30000019073486,68.0999984741211,1984,843.719076275826
"780","3.54-7.3","doi_10.34725_DVN_FUZDMU","Nigeria","",3.54,7.3,FALSE,"MM604","NPK",3570,90,NA,40,40,"1984",1984-04-15,1984-10-15,183,"Carob",0.9,0.4,0.4,2832.32031062197,8228,82.0999984741211,8.30000019073486,68.0999984741211,1989,1010.65459120274
"781","3.54-7.3","doi_10.34725_DVN_FUZDMU","Nigeria","",3.54,7.3,FALSE,"MM604","NPK",3570,90,NA,40,40,"1984",1984-04-15,1984-10-15,183,"Carob",0.9,0.4,0.4,2832.32031062197,8228,82.0999984741211,8.30000019073486,68.0999984741211,1990,839.774003267288
"782","3.54-7.3","doi_10.34725_DVN_FUZDMU","Nigeria","",3.54,7.3,FALSE,"MM604","NPK",3570,90,NA,40,40,"1984",1984-04-15,1984-10-15,183,"Carob",0.9,0.4,0.4,2832.32031062197,8228,82.0999984741211,8.30000019073486,68.0999984741211,1983,698.542940616608
"783","3.54-7.3","doi_10.34725_DVN_FUZDMU","Nigeria","",3.54,7.3,FALSE,"MM604","NPK",3570,90,NA,40,40,"1984",1984-04-15,1984-10-15,183,"Carob",0.9,0.4,0.4,2832.32031062197,8228,82.0999984741211,8.30000019073486,68.0999984741211,1988,1034.00165900588
"784","3.54-7.3","doi_10.34725_DVN_FUZDMU","Nigeria","",3.54,7.3,FALSE,"MM604","NPK",3570,90,NA,40,40,"1984",1984-04-15,1984-10-15,183,"Carob",0.9,0.4,0.4,2832.32031062197,8228,82.0999984741211,8.30000019073486,68.0999984741211,1993,916.182554960251
"785","3.54-7.3","doi_10.34725_DVN_FUZDMU","Nigeria","",3.54,7.3,FALSE,"MM604","NPK",3570,90,NA,40,40,"1984",1984-04-15,1984-10-15,183,"Carob",0.9,0.4,0.4,2832.32031062197,8228,82.0999984741211,8.30000019073486,68.0999984741211,1992,768.865541219711
"786","3.54-7.3","doi_10.34725_DVN_FUZDMU","Nigeria","",3.54,7.3,FALSE,"MM604","NPK",3570,90,NA,40,40,"1984",1984-04-15,1984-10-15,183,"Carob",0.9,0.4,0.4,2832.32031062197,8228,82.0999984741211,8.30000019073486,68.0999984741211,1991,924.304866313934
"787","3.54-7.3","doi_10.34725_DVN_FUZDMU","Nigeria","",3.54,7.3,FALSE,"MM604","NPK",3570,90,NA,40,40,"1984",1984-04-15,1984-10-15,183,"Carob",0.9,0.4,0.4,2832.32031062197,8228,82.0999984741211,8.30000019073486,68.0999984741211,1987,1038.29191923141
"788","3.54-7.3","doi_10.34725_DVN_FUZDMU","Nigeria","",3.54,7.3,FALSE,"MM604","NPK",3570,90,NA,40,40,"1984",1984-04-15,1984-10-15,183,"Carob",0.9,0.4,0.4,2832.32031062197,8228,82.0999984741211,8.30000019073486,68.0999984741211,1986,762.891704440117
"789","3.54-7.3","doi_10.34725_DVN_FUZDMU","Nigeria","",3.54,7.3,FALSE,"MM604","NPK",3570,90,NA,40,40,"1984",1984-04-15,1984-10-15,183,"Carob",0.9,0.4,0.4,2832.32031062197,8228,82.0999984741211,8.30000019073486,68.0999984741211,1982,709.267715811729
"790","3.54-7.3","doi_10.34725_DVN_FUZDMU","Nigeria","",3.54,7.3,FALSE,"MM604","NPK",1860,90,NA,40,40,"1985",1985-04-15,1985-10-15,183,"Carob",0.9,0.4,0.4,2609.93469143315,8228,82.0999984741211,8.30000019073486,68.0999984741211,1985,969.386815786362
"791","3.54-7.3","doi_10.34725_DVN_FUZDMU","Nigeria","",3.54,7.3,FALSE,"MM604","NPK",1860,90,NA,40,40,"1985",1985-04-15,1985-10-15,183,"Carob",0.9,0.4,0.4,2609.93469143315,8228,82.0999984741211,8.30000019073486,68.0999984741211,1984,843.719076275826
"792","3.54-7.3","doi_10.34725_DVN_FUZDMU","Nigeria","",3.54,7.3,FALSE,"MM604","NPK",1860,90,NA,40,40,"1985",1985-04-15,1985-10-15,183,"Carob",0.9,0.4,0.4,2609.93469143315,8228,82.0999984741211,8.30000019073486,68.0999984741211,1989,1010.65459120274
"793","3.54-7.3","doi_10.34725_DVN_FUZDMU","Nigeria","",3.54,7.3,FALSE,"MM604","NPK",1860,90,NA,40,40,"1985",1985-04-15,1985-10-15,183,"Carob",0.9,0.4,0.4,2609.93469143315,8228,82.0999984741211,8.30000019073486,68.0999984741211,1990,839.774003267288
"794","3.54-7.3","doi_10.34725_DVN_FUZDMU","Nigeria","",3.54,7.3,FALSE,"MM604","NPK",1860,90,NA,40,40,"1985",1985-04-15,1985-10-15,183,"Carob",0.9,0.4,0.4,2609.93469143315,8228,82.0999984741211,8.30000019073486,68.0999984741211,1983,698.542940616608
"795","3.54-7.3","doi_10.34725_DVN_FUZDMU","Nigeria","",3.54,7.3,FALSE,"MM604","NPK",1860,90,NA,40,40,"1985",1985-04-15,1985-10-15,183,"Carob",0.9,0.4,0.4,2609.93469143315,8228,82.0999984741211,8.30000019073486,68.0999984741211,1988,1034.00165900588
"796","3.54-7.3","doi_10.34725_DVN_FUZDMU","Nigeria","",3.54,7.3,FALSE,"MM604","NPK",1860,90,NA,40,40,"1985",1985-04-15,1985-10-15,183,"Carob",0.9,0.4,0.4,2609.93469143315,8228,82.0999984741211,8.30000019073486,68.0999984741211,1993,916.182554960251
"797","3.54-7.3","doi_10.34725_DVN_FUZDMU","Nigeria","",3.54,7.3,FALSE,"MM604","NPK",1860,90,NA,40,40,"1985",1985-04-15,1985-10-15,183,"Carob",0.9,0.4,0.4,2609.93469143315,8228,82.0999984741211,8.30000019073486,68.0999984741211,1992,768.865541219711
"798","3.54-7.3","doi_10.34725_DVN_FUZDMU","Nigeria","",3.54,7.3,FALSE,"MM604","NPK",1860,90,NA,40,40,"1985",1985-04-15,1985-10-15,183,"Carob",0.9,0.4,0.4,2609.93469143315,8228,82.0999984741211,8.30000019073486,68.0999984741211,1991,924.304866313934
"799","3.54-7.3","doi_10.34725_DVN_FUZDMU","Nigeria","",3.54,7.3,FALSE,"MM604","NPK",1860,90,NA,40,40,"1985",1985-04-15,1985-10-15,183,"Carob",0.9,0.4,0.4,2609.93469143315,8228,82.0999984741211,8.30000019073486,68.0999984741211,1987,1038.29191923141
"800","3.54-7.3","doi_10.34725_DVN_FUZDMU","Nigeria","",3.54,7.3,FALSE,"MM604","NPK",1860,90,NA,40,40,"1985",1985-04-15,1985-10-15,183,"Carob",0.9,0.4,0.4,2609.93469143315,8228,82.0999984741211,8.30000019073486,68.0999984741211,1986,762.891704440117
"801","3.54-7.3","doi_10.34725_DVN_FUZDMU","Nigeria","",3.54,7.3,FALSE,"MM604","NPK",1860,90,NA,40,40,"1985",1985-04-15,1985-10-15,183,"Carob",0.9,0.4,0.4,2609.93469143315,8228,82.0999984741211,8.30000019073486,68.0999984741211,1982,709.267715811729
"802","3.54-7.3","doi_10.34725_DVN_FUZDMU","Nigeria","",3.54,7.3,FALSE,"MM604","Control",3400,0,NA,0,0,"1985",1985-04-15,1985-10-15,183,"Carob",0,0,0,1820.44866324714,8228,82.0999984741211,8.30000019073486,68.0999984741211,1985,969.386815786362
"803","3.54-7.3","doi_10.34725_DVN_FUZDMU","Nigeria","",3.54,7.3,FALSE,"MM604","Control",3400,0,NA,0,0,"1985",1985-04-15,1985-10-15,183,"Carob",0,0,0,1820.44866324714,8228,82.0999984741211,8.30000019073486,68.0999984741211,1984,843.719076275826
"804","3.54-7.3","doi_10.34725_DVN_FUZDMU","Nigeria","",3.54,7.3,FALSE,"MM604","Control",3400,0,NA,0,0,"1985",1985-04-15,1985-10-15,183,"Carob",0,0,0,1820.44866324714,8228,82.0999984741211,8.30000019073486,68.0999984741211,1989,1010.65459120274
"805","3.54-7.3","doi_10.34725_DVN_FUZDMU","Nigeria","",3.54,7.3,FALSE,"MM604","Control",3400,0,NA,0,0,"1985",1985-04-15,1985-10-15,183,"Carob",0,0,0,1820.44866324714,8228,82.0999984741211,8.30000019073486,68.0999984741211,1990,839.774003267288
"806","3.54-7.3","doi_10.34725_DVN_FUZDMU","Nigeria","",3.54,7.3,FALSE,"MM604","Control",3400,0,NA,0,0,"1985",1985-04-15,1985-10-15,183,"Carob",0,0,0,1820.44866324714,8228,82.0999984741211,8.30000019073486,68.0999984741211,1983,698.542940616608
"807","3.54-7.3","doi_10.34725_DVN_FUZDMU","Nigeria","",3.54,7.3,FALSE,"MM604","Control",3400,0,NA,0,0,"1985",1985-04-15,1985-10-15,183,"Carob",0,0,0,1820.44866324714,8228,82.0999984741211,8.30000019073486,68.0999984741211,1988,1034.00165900588
"808","3.54-7.3","doi_10.34725_DVN_FUZDMU","Nigeria","",3.54,7.3,FALSE,"MM604","Control",3400,0,NA,0,0,"1985",1985-04-15,1985-10-15,183,"Carob",0,0,0,1820.44866324714,8228,82.0999984741211,8.30000019073486,68.0999984741211,1993,916.182554960251
"809","3.54-7.3","doi_10.34725_DVN_FUZDMU","Nigeria","",3.54,7.3,FALSE,"MM604","Control",3400,0,NA,0,0,"1985",1985-04-15,1985-10-15,183,"Carob",0,0,0,1820.44866324714,8228,82.0999984741211,8.30000019073486,68.0999984741211,1992,768.865541219711
"810","3.54-7.3","doi_10.34725_DVN_FUZDMU","Nigeria","",3.54,7.3,FALSE,"MM604","Control",3400,0,NA,0,0,"1985",1985-04-15,1985-10-15,183,"Carob",0,0,0,1820.44866324714,8228,82.0999984741211,8.30000019073486,68.0999984741211,1991,924.304866313934
"811","3.54-7.3","doi_10.34725_DVN_FUZDMU","Nigeria","",3.54,7.3,FALSE,"MM604","Control",3400,0,NA,0,0,"1985",1985-04-15,1985-10-15,183,"Carob",0,0,0,1820.44866324714,8228,82.0999984741211,8.30000019073486,68.0999984741211,1987,1038.29191923141
"812","3.54-7.3","doi_10.34725_DVN_FUZDMU","Nigeria","",3.54,7.3,FALSE,"MM604","Control",3400,0,NA,0,0,"1985",1985-04-15,1985-10-15,183,"Carob",0,0,0,1820.44866324714,8228,82.0999984741211,8.30000019073486,68.0999984741211,1986,762.891704440117
"813","3.54-7.3","doi_10.34725_DVN_FUZDMU","Nigeria","",3.54,7.3,FALSE,"MM604","Control",3400,0,NA,0,0,"1985",1985-04-15,1985-10-15,183,"Carob",0,0,0,1820.44866324714,8228,82.0999984741211,8.30000019073486,68.0999984741211,1982,709.267715811729
"814","3.54-7.3","doi_10.34725_DVN_FUZDMU","Nigeria","",3.54,7.3,FALSE,"MM604","Control",2720,0,NA,0,0,"1986",1986-04-15,1986-10-15,183,"Carob",0,0,0,1685.10213054329,8228,82.0999984741211,8.30000019073486,68.0999984741211,1985,969.386815786362
"815","3.54-7.3","doi_10.34725_DVN_FUZDMU","Nigeria","",3.54,7.3,FALSE,"MM604","Control",2720,0,NA,0,0,"1986",1986-04-15,1986-10-15,183,"Carob",0,0,0,1685.10213054329,8228,82.0999984741211,8.30000019073486,68.0999984741211,1984,843.719076275826
"816","3.54-7.3","doi_10.34725_DVN_FUZDMU","Nigeria","",3.54,7.3,FALSE,"MM604","Control",2720,0,NA,0,0,"1986",1986-04-15,1986-10-15,183,"Carob",0,0,0,1685.10213054329,8228,82.0999984741211,8.30000019073486,68.0999984741211,1989,1010.65459120274
"817","3.54-7.3","doi_10.34725_DVN_FUZDMU","Nigeria","",3.54,7.3,FALSE,"MM604","Control",2720,0,NA,0,0,"1986",1986-04-15,1986-10-15,183,"Carob",0,0,0,1685.10213054329,8228,82.0999984741211,8.30000019073486,68.0999984741211,1990,839.774003267288
"818","3.54-7.3","doi_10.34725_DVN_FUZDMU","Nigeria","",3.54,7.3,FALSE,"MM604","Control",2720,0,NA,0,0,"1986",1986-04-15,1986-10-15,183,"Carob",0,0,0,1685.10213054329,8228,82.0999984741211,8.30000019073486,68.0999984741211,1983,698.542940616608
"819","3.54-7.3","doi_10.34725_DVN_FUZDMU","Nigeria","",3.54,7.3,FALSE,"MM604","Control",2720,0,NA,0,0,"1986",1986-04-15,1986-10-15,183,"Carob",0,0,0,1685.10213054329,8228,82.0999984741211,8.30000019073486,68.0999984741211,1988,1034.00165900588
"820","3.54-7.3","doi_10.34725_DVN_FUZDMU","Nigeria","",3.54,7.3,FALSE,"MM604","Control",2720,0,NA,0,0,"1986",1986-04-15,1986-10-15,183,"Carob",0,0,0,1685.10213054329,8228,82.0999984741211,8.30000019073486,68.0999984741211,1993,916.182554960251
"821","3.54-7.3","doi_10.34725_DVN_FUZDMU","Nigeria","",3.54,7.3,FALSE,"MM604","Control",2720,0,NA,0,0,"1986",1986-04-15,1986-10-15,183,"Carob",0,0,0,1685.10213054329,8228,82.0999984741211,8.30000019073486,68.0999984741211,1992,768.865541219711
"822","3.54-7.3","doi_10.34725_DVN_FUZDMU","Nigeria","",3.54,7.3,FALSE,"MM604","Control",2720,0,NA,0,0,"1986",1986-04-15,1986-10-15,183,"Carob",0,0,0,1685.10213054329,8228,82.0999984741211,8.30000019073486,68.0999984741211,1991,924.304866313934
"823","3.54-7.3","doi_10.34725_DVN_FUZDMU","Nigeria","",3.54,7.3,FALSE,"MM604","Control",2720,0,NA,0,0,"1986",1986-04-15,1986-10-15,183,"Carob",0,0,0,1685.10213054329,8228,82.0999984741211,8.30000019073486,68.0999984741211,1987,1038.29191923141
"824","3.54-7.3","doi_10.34725_DVN_FUZDMU","Nigeria","",3.54,7.3,FALSE,"MM604","Control",2720,0,NA,0,0,"1986",1986-04-15,1986-10-15,183,"Carob",0,0,0,1685.10213054329,8228,82.0999984741211,8.30000019073486,68.0999984741211,1986,762.891704440117
"825","3.54-7.3","doi_10.34725_DVN_FUZDMU","Nigeria","",3.54,7.3,FALSE,"MM604","Control",2720,0,NA,0,0,"1986",1986-04-15,1986-10-15,183,"Carob",0,0,0,1685.10213054329,8228,82.0999984741211,8.30000019073486,68.0999984741211,1982,709.267715811729
"826","3.54-7.3","doi_10.34725_DVN_FUZDMU","Nigeria","",3.54,7.3,FALSE,"MM604","Control",2630,0,NA,0,0,"1987",1987-04-15,1987-10-15,183,"Carob",0,0,0,1719.84907463124,8228,82.0999984741211,8.30000019073486,68.0999984741211,1985,969.386815786362
"827","3.54-7.3","doi_10.34725_DVN_FUZDMU","Nigeria","",3.54,7.3,FALSE,"MM604","Control",2630,0,NA,0,0,"1987",1987-04-15,1987-10-15,183,"Carob",0,0,0,1719.84907463124,8228,82.0999984741211,8.30000019073486,68.0999984741211,1984,843.719076275826
"828","3.54-7.3","doi_10.34725_DVN_FUZDMU","Nigeria","",3.54,7.3,FALSE,"MM604","Control",2630,0,NA,0,0,"1987",1987-04-15,1987-10-15,183,"Carob",0,0,0,1719.84907463124,8228,82.0999984741211,8.30000019073486,68.0999984741211,1989,1010.65459120274
"829","3.54-7.3","doi_10.34725_DVN_FUZDMU","Nigeria","",3.54,7.3,FALSE,"MM604","Control",2630,0,NA,0,0,"1987",1987-04-15,1987-10-15,183,"Carob",0,0,0,1719.84907463124,8228,82.0999984741211,8.30000019073486,68.0999984741211,1990,839.774003267288
"830","3.54-7.3","doi_10.34725_DVN_FUZDMU","Nigeria","",3.54,7.3,FALSE,"MM604","Control",2630,0,NA,0,0,"1987",1987-04-15,1987-10-15,183,"Carob",0,0,0,1719.84907463124,8228,82.0999984741211,8.30000019073486,68.0999984741211,1983,698.542940616608
"831","3.54-7.3","doi_10.34725_DVN_FUZDMU","Nigeria","",3.54,7.3,FALSE,"MM604","Control",2630,0,NA,0,0,"1987",1987-04-15,1987-10-15,183,"Carob",0,0,0,1719.84907463124,8228,82.0999984741211,8.30000019073486,68.0999984741211,1988,1034.00165900588
"832","3.54-7.3","doi_10.34725_DVN_FUZDMU","Nigeria","",3.54,7.3,FALSE,"MM604","Control",2630,0,NA,0,0,"1987",1987-04-15,1987-10-15,183,"Carob",0,0,0,1719.84907463124,8228,82.0999984741211,8.30000019073486,68.0999984741211,1993,916.182554960251
"833","3.54-7.3","doi_10.34725_DVN_FUZDMU","Nigeria","",3.54,7.3,FALSE,"MM604","Control",2630,0,NA,0,0,"1987",1987-04-15,1987-10-15,183,"Carob",0,0,0,1719.84907463124,8228,82.0999984741211,8.30000019073486,68.0999984741211,1992,768.865541219711
"834","3.54-7.3","doi_10.34725_DVN_FUZDMU","Nigeria","",3.54,7.3,FALSE,"MM604","Control",2630,0,NA,0,0,"1987",1987-04-15,1987-10-15,183,"Carob",0,0,0,1719.84907463124,8228,82.0999984741211,8.30000019073486,68.0999984741211,1991,924.304866313934
"835","3.54-7.3","doi_10.34725_DVN_FUZDMU","Nigeria","",3.54,7.3,FALSE,"MM604","Control",2630,0,NA,0,0,"1987",1987-04-15,1987-10-15,183,"Carob",0,0,0,1719.84907463124,8228,82.0999984741211,8.30000019073486,68.0999984741211,1987,1038.29191923141
"836","3.54-7.3","doi_10.34725_DVN_FUZDMU","Nigeria","",3.54,7.3,FALSE,"MM604","Control",2630,0,NA,0,0,"1987",1987-04-15,1987-10-15,183,"Carob",0,0,0,1719.84907463124,8228,82.0999984741211,8.30000019073486,68.0999984741211,1986,762.891704440117
"837","3.54-7.3","doi_10.34725_DVN_FUZDMU","Nigeria","",3.54,7.3,FALSE,"MM604","Control",2630,0,NA,0,0,"1987",1987-04-15,1987-10-15,183,"Carob",0,0,0,1719.84907463124,8228,82.0999984741211,8.30000019073486,68.0999984741211,1982,709.267715811729
"838","3.54-7.3","doi_10.34725_DVN_FUZDMU","Nigeria","",3.54,7.3,FALSE,"MM604","Control",3200,0,NA,0,0,"1988",1988-04-15,1988-10-15,183,"Carob",0,0,0,1915.61998644563,8228,82.0999984741211,8.30000019073486,68.0999984741211,1985,969.386815786362
"839","3.54-7.3","doi_10.34725_DVN_FUZDMU","Nigeria","",3.54,7.3,FALSE,"MM604","Control",3200,0,NA,0,0,"1988",1988-04-15,1988-10-15,183,"Carob",0,0,0,1915.61998644563,8228,82.0999984741211,8.30000019073486,68.0999984741211,1984,843.719076275826
"840","3.54-7.3","doi_10.34725_DVN_FUZDMU","Nigeria","",3.54,7.3,FALSE,"MM604","Control",3200,0,NA,0,0,"1988",1988-04-15,1988-10-15,183,"Carob",0,0,0,1915.61998644563,8228,82.0999984741211,8.30000019073486,68.0999984741211,1989,1010.65459120274
"841","3.54-7.3","doi_10.34725_DVN_FUZDMU","Nigeria","",3.54,7.3,FALSE,"MM604","Control",3200,0,NA,0,0,"1988",1988-04-15,1988-10-15,183,"Carob",0,0,0,1915.61998644563,8228,82.0999984741211,8.30000019073486,68.0999984741211,1990,839.774003267288
"842","3.54-7.3","doi_10.34725_DVN_FUZDMU","Nigeria","",3.54,7.3,FALSE,"MM604","Control",3200,0,NA,0,0,"1988",1988-04-15,1988-10-15,183,"Carob",0,0,0,1915.61998644563,8228,82.0999984741211,8.30000019073486,68.0999984741211,1983,698.542940616608
"843","3.54-7.3","doi_10.34725_DVN_FUZDMU","Nigeria","",3.54,7.3,FALSE,"MM604","Control",3200,0,NA,0,0,"1988",1988-04-15,1988-10-15,183,"Carob",0,0,0,1915.61998644563,8228,82.0999984741211,8.30000019073486,68.0999984741211,1988,1034.00165900588
"844","3.54-7.3","doi_10.34725_DVN_FUZDMU","Nigeria","",3.54,7.3,FALSE,"MM604","Control",3200,0,NA,0,0,"1988",1988-04-15,1988-10-15,183,"Carob",0,0,0,1915.61998644563,8228,82.0999984741211,8.30000019073486,68.0999984741211,1993,916.182554960251
"845","3.54-7.3","doi_10.34725_DVN_FUZDMU","Nigeria","",3.54,7.3,FALSE,"MM604","Control",3200,0,NA,0,0,"1988",1988-04-15,1988-10-15,183,"Carob",0,0,0,1915.61998644563,8228,82.0999984741211,8.30000019073486,68.0999984741211,1992,768.865541219711
"846","3.54-7.3","doi_10.34725_DVN_FUZDMU","Nigeria","",3.54,7.3,FALSE,"MM604","Control",3200,0,NA,0,0,"1988",1988-04-15,1988-10-15,183,"Carob",0,0,0,1915.61998644563,8228,82.0999984741211,8.30000019073486,68.0999984741211,1991,924.304866313934
"847","3.54-7.3","doi_10.34725_DVN_FUZDMU","Nigeria","",3.54,7.3,FALSE,"MM604","Control",3200,0,NA,0,0,"1988",1988-04-15,1988-10-15,183,"Carob",0,0,0,1915.61998644563,8228,82.0999984741211,8.30000019073486,68.0999984741211,1987,1038.29191923141
"848","3.54-7.3","doi_10.34725_DVN_FUZDMU","Nigeria","",3.54,7.3,FALSE,"MM604","Control",3200,0,NA,0,0,"1988",1988-04-15,1988-10-15,183,"Carob",0,0,0,1915.61998644563,8228,82.0999984741211,8.30000019073486,68.0999984741211,1986,762.891704440117
"849","3.54-7.3","doi_10.34725_DVN_FUZDMU","Nigeria","",3.54,7.3,FALSE,"MM604","Control",3200,0,NA,0,0,"1988",1988-04-15,1988-10-15,183,"Carob",0,0,0,1915.61998644563,8228,82.0999984741211,8.30000019073486,68.0999984741211,1982,709.267715811729
"850","3.54-7.3","doi_10.34725_DVN_FUZDMU","Nigeria","",3.54,7.3,FALSE,"MM604","Control",2460,0,NA,0,0,"1989",1989-04-15,1989-10-15,183,"Carob",0,0,0,1736.91968452,8228,82.0999984741211,8.30000019073486,68.0999984741211,1985,969.386815786362
"851","3.54-7.3","doi_10.34725_DVN_FUZDMU","Nigeria","",3.54,7.3,FALSE,"MM604","Control",2460,0,NA,0,0,"1989",1989-04-15,1989-10-15,183,"Carob",0,0,0,1736.91968452,8228,82.0999984741211,8.30000019073486,68.0999984741211,1984,843.719076275826
"852","3.54-7.3","doi_10.34725_DVN_FUZDMU","Nigeria","",3.54,7.3,FALSE,"MM604","Control",2460,0,NA,0,0,"1989",1989-04-15,1989-10-15,183,"Carob",0,0,0,1736.91968452,8228,82.0999984741211,8.30000019073486,68.0999984741211,1989,1010.65459120274
"853","3.54-7.3","doi_10.34725_DVN_FUZDMU","Nigeria","",3.54,7.3,FALSE,"MM604","Control",2460,0,NA,0,0,"1989",1989-04-15,1989-10-15,183,"Carob",0,0,0,1736.91968452,8228,82.0999984741211,8.30000019073486,68.0999984741211,1990,839.774003267288
